round_id,settled_at,token_symbol,predicted_rank,actual_rank,rank_difference,is_breakeven,prediction_score,absolute_score,relative_score,predicted_final_value,risk_adjusted_score,total_games,wins,top3,win_rate,top3_rate,avg_rank,avg_value,value_stddev,change_5m,change_1h,change_4h,change_24h,h2h_score,h2h_data_available,hybrid_predicted_rank,hybrid_rank_difference,hybrid_final_score,hybrid_elo_prob,hybrid_mom_score,hybrid_confidence
ojoCap_1752042438000,"2025-07-09 06:28:08",POPCAT,2,3,1,1,71.82,66.4,56.62,65.23,71.82,17,5,11,29.4,64.7,2.88,0,0.0009,-0.21,0.41,,0.7,56.619047619048,1,1,2,79,67.8,100,54.7
ojoCap_1752042438000,"2025-07-09 06:28:08",ONDO,3,4,1,0,67.54,61.5,54.29,60.63,67.54,15,2,9,13.3,60,3.27,0.0001,0.0012,,1.02,,3.06,54.285714285714,1,3,1,45.1,55.9,25,50
ojoCap_1752042438000,"2025-07-09 06:28:08",BONK,4,1,3,1,50.88,46.6,47.19,46.67,50.88,11,2,5,18.2,45.5,3.45,-0.0002,0.0035,0.41,-0.53,,-6.68,47.190476190476,1,5,4,31.4,48.1,0,50
ojoCap_1752042438000,"2025-07-09 06:28:08",PENGU,5,5,0,0,41.44,37,42.62,37.67,41.44,17,2,6,11.8,35.3,3.65,-0.0002,0.0006,,,,,42.619047619048,1,4,1,39.4,20.5,75,50
ojoCap_1752042378000,"2025-07-09 06:27:08",RENDER,1,4,3,0,100.00,93.6,69.57,90.72,100,13,1,12,7.7,92.3,2.54,0.0001,0.0007,,0.07,,2.22,69.571428571429,1,2,2,64,72,50,50
ojoCap_1752042378000,"2025-07-09 06:27:08",PEPE,2,1,1,1,73.72,67.6,57.19,66.35,73.72,9,3,6,33.3,66.7,2.44,0.0003,0.0003,,0.84,,2.8,57.190476190476,1,4,3,31.6,48.7,0,50
ojoCap_1752042378000,"2025-07-09 06:27:08",ADA,3,5,2,0,64.03,58.5,52.86,57.82,64.03,14,0,8,0,57.1,3.29,0.0002,0.0004,0.03,0.99,,3.05,52.857142857143,1,5,0,30,33.1,25,50
ojoCap_1752042378000,"2025-07-09 06:27:08",BTC,4,3,1,1,62.19,57,52.14,56.42,62.19,20,2,11,10,55,3.3,0,0.0002,,0.14,,0.55,52.142857142857,1,1,2,79,80.5,75,53
ojoCap_1752042378000,"2025-07-09 06:27:08",IO,5,2,3,1,42.99,38.3,43.24,38.89,42.99,8,0,3,0,37.5,4.13,-0.0005,0.0011,-0.26,0.16,,3.54,43.238095238095,1,3,1,45.4,15.7,100,50
ojoCap_1752042318000,"2025-07-09 06:26:08",DOT,1,2,1,1,100.00,97.3,71.33,94.18,100,21,6,20,28.6,95.2,2.29,0.0002,0.0006,,,,,71.333333333333,1,1,1,74,59.9,100,53.1
ojoCap_1752042318000,"2025-07-09 06:26:08",PEPE,2,4,2,0,81.86,75.8,61.1,74.04,81.86,8,3,6,37.5,75,2.25,0.0003,0.0003,0.21,0.84,,2.8,61.095238095238,1,4,0,38.2,45.9,25,50
ojoCap_1752042318000,"2025-07-09 06:26:08",AVAX,3,5,2,0,78.61,72.3,59.43,70.76,78.61,17,2,12,11.8,70.6,2.59,0,0.0007,,0.85,,3.1,59.428571428571,1,5,0,22.5,34.4,0,50
ojoCap_1752042318000,"2025-07-09 06:26:08",NEAR,4,3,1,1,68.14,62.9,54.95,61.95,68.14,18,4,11,22.2,61.1,2.94,-0.0001,0.002,,,,,54.952380952381,1,3,0,56.6,59.4,50,50
ojoCap_1752042318000,"2025-07-09 06:26:08",DOGE,5,1,4,1,56.29,51.4,49.48,51.17,56.29,14,2,7,14.3,50,3.14,-0.0001,0.0004,,,,,49.47619047619,1,2,1,58.6,50.4,75,50
ojoCap_1752042258000,"2025-07-09 06:25:08",RENDER,1,2,1,1,99.40,92.9,69.24,90.06,99.4,12,1,11,8.3,91.7,2.58,0.0002,0.0007,,0.07,,2.22,69.238095238095,1,1,1,66.5,74.8,50,51.3
ojoCap_1752042258000,"2025-07-09 06:25:08",AVAX,2,4,2,0,82.71,76.6,61.48,74.79,82.71,16,2,12,12.5,75,2.5,0.0001,0.0006,0.21,0.85,,3.1,61.47619047619,1,4,0,42.7,65.8,0,50
ojoCap_1752042258000,"2025-07-09 06:25:08",ONDO,3,3,0,1,64.45,58.5,52.86,57.82,64.45,14,2,8,14.3,57.1,3.29,0.0002,0.0012,,1.02,,3.06,52.857142857143,1,3,0,45.7,56.4,25,50
ojoCap_1752042258000,"2025-07-09 06:25:08",GOAT,4,5,1,0,59.77,54.6,51,54.17,59.77,17,5,9,29.4,52.9,3,-0.0006,0.0021,0.01,0.75,,0.38,51,1,2,3,59.8,38.5,100,50
ojoCap_1752042258000,"2025-07-09 06:25:08",COOKIE,5,1,4,1,43.69,39.1,43.62,39.64,43.69,16,0,6,0,37.5,3.81,-0.0001,0.0005,-0.08,0.23,,0.85,43.619047619048,1,5,4,36.1,14.5,75,50
ojoCap_1752042198000,"2025-07-09 06:24:08",AVAX,1,4,3,0,87.76,81.5,63.81,79.38,87.76,15,2,12,13.3,80,2.4,0.0001,0.0006,0.21,0.85,,3.1,63.809523809524,1,3,1,48.6,74,0,50
ojoCap_1752042198000,"2025-07-09 06:24:08",TRUMP,2,5,3,0,68.73,63.2,55.1,62.23,68.73,23,2,14,8.7,60.9,3.13,-0.0002,0.001,0.2,0.5,,1.71,55.095238095238,1,5,0,37.4,43.4,25,50
ojoCap_1752042198000,"2025-07-09 06:24:08",POPCAT,3,3,0,1,65.77,60.5,53.81,59.7,65.77,17,5,10,29.4,58.8,3,-0.0001,0.0009,-0.2,0.6,,0.49,53.809523809524,1,1,2,68.2,50.9,100,52.8
ojoCap_1752042198000,"2025-07-09 06:24:08",NEAR,4,2,2,1,65.67,60.5,53.81,59.7,65.67,17,4,10,23.5,58.8,3,-0.0002,0.0021,,,,,53.809523809524,1,4,2,42.9,39.1,50,50
ojoCap_1752042198000,"2025-07-09 06:24:08",WIF,5,1,4,1,58.79,55.1,51.24,54.64,58.79,13,4,7,30.8,53.8,3,0,0.0009,,-3.8,,1.85,51.238095238095,1,2,1,54.1,42.6,75,50
ojoCap_1752042138000,"2025-07-09 06:23:08",ETH,1,4,3,0,62.49,57,52.14,56.42,62.49,20,2,11,10,55,2.95,-0.0003,0.001,0.29,0.73,,2.95,52.142857142857,1,2,2,57.2,88.6,0,50
ojoCap_1752042138000,"2025-07-09 06:23:08",ONDO,2,2,0,1,60.55,55.1,51.24,54.64,60.55,13,2,7,15.4,53.8,3.38,0.0001,0.0012,0.13,1.02,,2.99,51.238095238095,1,3,1,55,58.5,50,50
ojoCap_1752042138000,"2025-07-09 06:23:08",ADA,3,3,0,1,56.72,51.4,49.48,51.17,56.72,14,0,7,0,50,3.36,0.0001,0.0003,0.06,0.99,,3.05,49.47619047619,1,5,2,32.6,37.1,25,50
ojoCap_1752042138000,"2025-07-09 06:23:08",NXPC,4,1,3,1,52.99,48.2,47.95,48.17,52.99,15,1,7,6.7,46.7,3.47,0.0003,0.0006,,,,,47.952380952381,1,4,3,39.1,19.1,75,50
ojoCap_1752042138000,"2025-07-09 06:23:08",PENGU,5,5,0,0,43.61,39.1,43.62,39.64,43.61,16,2,6,12.5,37.5,3.56,-0.0001,0.0006,,,,,43.619047619048,1,1,4,64.9,46.7,100,51.5
ojoCap_1752042078000,"2025-07-09 06:22:08",DOT,1,1,0,1,100.00,97,80,94.55,100,20,5,19,25,95,2.35,0.0002,0.0006,,,,,80,1,3,2,47.9,47.1,50,50
ojoCap_1752042078000,"2025-07-09 06:22:08",RENDER,2,2,0,1,98.78,92.9,69.24,89.49,98.78,12,1,11,8.3,91.7,2.58,0.0002,0.0007,,0.09,,2.21,69.238095238095,1,1,1,83.5,75.3,100,56.9
ojoCap_1752042078000,"2025-07-09 06:22:08",WLD,3,3,0,1,69.15,64.1,55.52,62.87,69.15,16,5,10,31.3,62.5,2.69,0.0004,0.0014,,,,,55.52380952381,1,2,1,48.8,61.5,25,50
ojoCap_1752042078000,"2025-07-09 06:22:08",GOAT,4,4,0,0,63.16,57.9,52.57,57.13,63.16,16,5,9,31.3,56.3,2.94,-0.0006,0.0022,0.18,0.79,,1.54,52.571428571429,1,5,1,30.7,46.7,0,50
ojoCap_1752042078000,"2025-07-09 06:22:08",COOKIE,5,5,0,0,39.14,41.5,0,35.52,39.14,15,0,6,0,40,3.73,-0.0001,0.0005,-0.12,0.19,,0.82,0,1,4,1,38.6,19.4,75,50
ojoCap_1752042018000,"2025-07-09 06:21:08",UNI,1,3,2,1,78.30,70.4,58.52,68.97,78.3,16,8,11,50,68.8,2.38,0.0005,0.0009,,,,4.42,58.52380952381,1,1,2,83.9,74.9,100,54.1
ojoCap_1752042018000,"2025-07-09 06:21:08",AAVE,2,4,2,0,68.03,61.5,54.29,60.63,68.03,15,4,9,26.7,60,2.73,0.0001,0.001,,1.18,,6.17,54.285714285714,1,2,2,63.2,70.6,50,50
ojoCap_1752042018000,"2025-07-09 06:21:08",ARB,3,1,2,1,60.40,55.1,51.24,54.64,60.4,13,3,7,23.1,53.8,3.23,-0.0001,0.0009,-0.01,0.38,,3.3,51.238095238095,1,5,4,24.3,37.4,0,50
ojoCap_1752042018000,"2025-07-09 06:21:08",NXPC,4,5,1,0,56.29,51.4,49.48,51.17,56.29,14,1,7,7.1,50,3.36,0.0003,0.0007,,,,,49.47619047619,1,3,2,43.9,26.4,75,50
ojoCap_1752042018000,"2025-07-09 06:21:08",BONK,5,2,3,1,44.94,41,44.52,41.42,44.94,10,2,4,20,40,3.6,-0.0004,0.0036,0.38,-0.93,,-7.8,44.52380952381,1,4,2,35.5,40.8,25,50
ojoCap_1752041958000,"2025-07-09 06:20:08",RENDER,1,2,1,1,98.48,92,68.81,89.22,98.48,11,1,10,9.1,90.9,2.64,0.0001,0.0006,,0.09,,2.2,68.809523809524,1,1,1,86.9,79.4,100,56.4
ojoCap_1752041958000,"2025-07-09 06:20:08",BNB,2,4,2,0,81.24,73.8,60.14,72.16,81.24,11,3,8,27.3,72.7,2.55,0,0.0003,,,,3.38,60.142857142857,1,2,2,55,43.7,75,50
ojoCap_1752041958000,"2025-07-09 06:20:08",OM,3,3,0,1,67.76,62,54.52,61.1,67.76,20,3,12,15,60,2.85,-0.0001,0.0008,,0.97,,1.05,54.52380952381,1,3,0,50.7,63.8,25,50
ojoCap_1752041958000,"2025-07-09 06:20:08",AAVE,4,1,3,1,64.94,58.5,52.86,57.82,64.94,14,3,8,21.4,57.1,2.86,-0.0001,0.0009,,1.18,,6.17,52.857142857143,1,5,4,26.8,40.6,0,50
ojoCap_1752041958000,"2025-07-09 06:20:08",LINK,5,5,0,0,33.40,57,52.14,56.42,33.4,20,3,11,15,55,3.35,0.0037,0.0193,,1.39,,5.7,52.142857142857,1,4,1,31.7,22.5,50,50
ojoCap_1752041898000,"2025-07-09 06:19:08",DOT,1,3,2,1,100.00,96.6,71,93.53,100,19,5,18,26.3,94.7,2.32,0.0002,0.0006,,,,,71,1,3,0,48,46.2,50,50
ojoCap_1752041898000,"2025-07-09 06:19:08",SHIB,2,4,2,0,72.20,66.4,56.62,65.23,72.2,17,1,11,5.9,64.7,3,-0.0001,0.0004,,0.71,,1.13,56.619047619048,1,2,2,62.8,56.1,75,50
ojoCap_1752041898000,"2025-07-09 06:19:08",OM,3,2,1,1,65.49,59.8,53.48,59.04,65.49,19,3,11,15.8,57.9,2.89,-0.0001,0.0008,,0.97,,1.05,53.47619047619,1,4,2,43,52.1,25,50
ojoCap_1752041898000,"2025-07-09 06:19:08",POPCAT,4,1,3,1,63.16,57.9,52.57,57.26,63.16,16,4,9,25,56.3,3.13,-0.0001,0.0009,0.31,0.43,,0.06,52.571428571429,1,5,4,26.4,40.9,0,50
ojoCap_1752041898000,"2025-07-09 06:19:08",ARB,5,5,0,0,60.42,55.1,51.24,54.64,60.42,13,3,7,23.1,53.8,3.23,-0.0002,0.0009,-0.01,0.47,,3.3,51.238095238095,1,1,4,70.2,54.6,100,51.5
ojoCap_1752041838000,"2025-07-09 06:18:08",SUI,1,4,3,0,100.00,100.3,72.76,97,100,3,1,3,33.3,100,2,0.0002,0.0004,,0.02,,2.12,72.761904761905,1,3,1,48.8,61.2,25,50
ojoCap_1752041838000,"2025-07-09 06:18:08",POPCAT,2,5,3,0,66.79,61.5,54.29,60.63,66.79,15,4,9,26.7,60,3,0,0.0008,0.04,0.41,,-0.04,54.285714285714,1,5,0,37.6,57.1,0,50
ojoCap_1752041838000,"2025-07-09 06:18:08",BTC,3,1,2,1,64.46,59.2,53.19,58.48,64.46,21,1,12,4.8,57.1,3.33,0,0.0002,,0.14,,0.55,53.190476190476,1,1,0,76.6,63.6,100,55.5
ojoCap_1752041838000,"2025-07-09 06:18:08",ONDO,4,3,1,1,61.02,55.1,51.24,54.64,61.02,13,2,7,15.4,53.8,3.38,0.0002,0.0012,,1.2,,3.12,51.238095238095,1,4,1,38,32.2,50,50
ojoCap_1752041838000,"2025-07-09 06:18:08",DOGE,5,2,3,1,52.27,47.5,47.62,47.51,52.27,13,2,6,15.4,46.2,3.23,-0.0001,0.0005,,,,,47.619047619048,1,2,0,49.3,35.9,75,50
ojoCap_1752041778000,"2025-07-09 06:17:08",DOT,1,3,2,1,100.00,96.2,70.81,93.15,100,18,5,17,27.8,94.4,2.28,0.0002,0.0006,,,,,70.809523809524,1,1,2,67.4,49.4,100,50.9
ojoCap_1752041778000,"2025-07-09 06:17:08",XLM,2,4,2,0,70.78,64.7,55.81,63.63,70.78,11,4,7,36.4,63.6,2.64,0.0004,0.0006,,0.24,,5,55.809523809524,1,2,2,62.7,56.4,75,50
ojoCap_1752041778000,"2025-07-09 06:17:08",TRUMP,3,2,1,1,70.47,64.9,55.9,63.82,70.47,24,2,15,8.3,62.5,3.13,-0.0002,0.0009,,0.3,,1.01,55.904761904762,1,3,1,54.5,56.6,50,50
ojoCap_1752041778000,"2025-07-09 06:17:08",POPCAT,4,1,3,1,63.70,58.5,52.86,57.82,63.7,14,3,8,21.4,57.1,3.14,-0.0001,0.0008,0.05,0.41,,-0.06,52.857142857143,1,5,4,31.4,48.4,0,50
ojoCap_1752041778000,"2025-07-09 06:17:08",COOKIE,5,5,0,0,46.15,41.5,44.76,41.89,46.15,15,0,6,0,40,3.67,-0.0001,0.0005,-0.18,0.41,,0.54,44.761904761905,1,4,1,33.9,39,25,50
ojoCap_1752041718000,"2025-07-09 06:16:08",SOL,1,3,2,1,95.96,89.8,67.76,87.16,95.96,9,3,8,33.3,88.9,2.22,0.0004,0.0004,,,,0.16,67.761904761905,1,3,0,53.1,81,0,50
ojoCap_1752041718000,"2025-07-09 06:16:08",CHILLGUY,2,5,3,0,76.18,70.3,58.48,68.88,76.18,19,6,13,31.6,68.4,2.79,0.0001,0.0014,-0.47,0.19,,7.34,58.47619047619,1,5,0,33.1,24.2,50,50
ojoCap_1752041718000,"2025-07-09 06:16:08",OM,3,4,1,0,68.69,62.9,54.95,61.95,68.69,18,3,11,16.7,61.1,2.83,-0.0001,0.0008,,0.97,,1.05,54.952380952381,1,4,0,37,43.2,25,50
ojoCap_1752041718000,"2025-07-09 06:16:08",ETH,4,1,3,1,62.31,57,52.14,56.42,62.31,20,1,11,5,55,3,-0.0002,0.001,-0.1,0.47,,2.61,52.142857142857,1,2,1,63,57.1,75,50
ojoCap_1752041718000,"2025-07-09 06:16:08",BTC,5,2,3,1,59.55,54.5,50.95,54.07,59.55,21,1,11,4.8,52.4,3.48,0,0.0002,-0.01,0.14,,0.55,50.952380952381,1,1,1,64,44.5,100,50.2
ojoCap_1752041658000,"2025-07-09 06:15:08",UNI,1,1,0,1,78.30,70.4,58.52,68.97,78.3,16,8,11,50,68.8,2.38,0.0004,0.0008,,,,4.42,58.52380952381,1,2,1,59.5,51.5,75,50
ojoCap_1752041658000,"2025-07-09 06:15:08",CHILLGUY,2,3,1,1,76.43,70.3,58.48,68.88,76.43,19,6,13,31.6,68.4,2.74,0.0001,0.0014,-0.02,0.64,,7.82,58.47619047619,1,3,0,41.8,37.6,50,50
ojoCap_1752041658000,"2025-07-09 06:15:08",VANA,3,4,1,0,75.00,68.5,57.62,67.19,75,18,5,12,27.8,66.7,2.78,-0.0001,0.0009,,1.43,,3.59,57.619047619048,1,1,3,85.5,77.9,100,55.2
ojoCap_1752041658000,"2025-07-09 06:15:08",XLM,4,2,2,1,66.97,61,54.05,60.17,66.97,10,4,6,40,60,2.7,0.0003,0.0006,,0.24,,5,54.047619047619,1,4,2,36.6,42.4,25,50
ojoCap_1752041658000,"2025-07-09 06:15:08",LINK,5,5,0,0,37.28,57,52.14,56.42,37.28,20,3,11,15,55,3.3,0.0054,0.0173,,1.39,,5.7,52.142857142857,1,5,0,26,40.6,0,50
ojoCap_1752041598000,"2025-07-09 06:14:08",OP,1,3,2,1,87.46,81.5,63.81,79.38,87.46,15,2,12,13.3,80,2.8,0.0002,0.0013,-0.3,0.62,,1.4,63.809523809524,1,1,2,66.5,62.6,75,51.4
ojoCap_1752041598000,"2025-07-09 06:14:08",UNI,2,5,3,0,82.84,74.8,60.62,73.1,82.84,15,8,11,53.3,73.3,2.2,0.0004,0.0008,,,,4.42,60.619047619048,1,4,1,46.6,71.2,0,50
ojoCap_1752041598000,"2025-07-09 06:14:08",PEPE,3,2,1,1,73.23,67.6,57.19,66.35,73.23,9,3,6,33.3,66.7,2.56,0.0003,0.0003,-0.19,0.63,,2.48,57.190476190476,1,5,3,30.9,34.1,25,50
ojoCap_1752041598000,"2025-07-09 06:14:08",ARB,4,4,0,0,64.92,59.5,53.33,58.76,64.92,12,3,7,25,58.3,3.17,-0.0002,0.0009,-0.22,0.61,,3.24,53.333333333333,1,2,2,59.3,64,50,50
ojoCap_1752041598000,"2025-07-09 06:14:08",BERA,5,1,4,1,45.92,42.9,45.43,43.2,45.92,12,3,5,25,41.7,3.42,-0.0002,0.0006,,-3.11,,-2.36,45.428571428571,1,3,2,46.7,18.1,100,50
ojoCap_1752041538000,"2025-07-09 06:13:08",BNB,1,5,4,0,90.62,82.9,64.48,80.69,90.62,11,3,9,27.3,81.8,2.27,-0.0001,0.0003,,,,3.38,64.47619047619,1,2,3,49,75.6,0,50
ojoCap_1752041538000,"2025-07-09 06:13:08",TRUMP,2,3,1,1,68.70,63.2,55.1,62.23,68.7,23,2,14,8.7,60.9,3.13,-0.0002,0.0009,,0.26,,1.01,55.095238095238,1,1,2,69.5,53.1,100,54.1
ojoCap_1752041538000,"2025-07-09 06:13:08",PNUT,3,1,2,1,65.66,60.5,53.81,59.7,65.66,17,4,10,23.5,58.8,2.94,-0.0002,0.0009,,,,-0.01,53.809523809524,1,4,3,44.3,41.2,50,50
ojoCap_1752041538000,"2025-07-09 06:13:08",WLD,4,2,2,1,62.99,57.9,52.57,57.26,62.99,16,5,9,31.3,56.3,2.81,0.0003,0.0014,,,,,52.571428571429,1,5,3,42,51.4,25,50
ojoCap_1752041538000,"2025-07-09 06:13:08",ADA,5,4,1,0,61.03,55.1,51.24,54.64,61.03,13,0,7,0,53.8,3.31,0.0001,0.0003,,1.06,,3.58,51.238095238095,1,3,1,45,28.7,75,50
ojoCap_1752041478000,"2025-07-09 06:12:08",SUI,1,2,1,1,100.00,100.2,72.71,96.9,100,2,1,2,50,100,2,0,0.0001,-0.19,0.02,,2.15,72.714285714286,1,1,1,85.2,76.8,100,53.2
ojoCap_1752041478000,"2025-07-09 06:12:08",PEPE,2,4,2,0,73.69,67.6,57.19,66.35,73.69,9,3,6,33.3,66.7,2.67,0.0002,0.0006,,0.81,,2.71,57.190476190476,1,2,2,69.4,67,75,50
ojoCap_1752041478000,"2025-07-09 06:12:08",NXPC,3,5,2,0,63.61,58.5,52.86,57.82,63.61,14,1,8,7.1,57.1,3.14,0.0003,0.0007,,,,,52.857142857143,1,3,2,46.9,44.8,50,50
ojoCap_1752041478000,"2025-07-09 06:12:08",GOAT,4,1,3,1,59.45,54.8,51.1,54.36,59.45,15,4,8,26.7,53.3,3.07,-0.0007,0.0022,-0.9,-0.4,,-0.23,51.095238095238,1,5,4,15.2,23.9,0,50
ojoCap_1752041478000,"2025-07-09 06:12:08",COOKIE,5,3,2,1,37.28,32.9,40.67,33.83,37.28,16,0,5,0,31.3,3.81,-0.0002,0.0006,-0.28,0.45,,0.76,40.666666666667,1,4,1,33.6,37.5,25,50
ojoCap_1752041418000,"2025-07-09 06:11:08",RENDER,1,1,0,1,98.32,92,68.81,89.22,98.32,11,1,10,9.1,90.9,2.64,0.0003,0.0006,-0.25,0.41,,2.34,68.809523809524,1,4,3,49.3,48.2,50,50
ojoCap_1752041418000,"2025-07-09 06:11:08",CHILLGUY,2,5,3,0,80.22,74,60.24,72.35,80.22,18,6,13,33.3,72.2,2.61,0.0002,0.0012,-0.23,0.63,,8.28,60.238095238095,1,5,0,28.7,43.7,0,50
ojoCap_1752041418000,"2025-07-09 06:11:08",APT,3,2,1,1,73.54,67.9,57.33,66.63,73.54,12,2,8,16.7,66.7,2.92,0.0001,0.0007,-0.09,0.64,,2.02,57.333333333333,1,1,1,60.6,52.5,75,50.8
ojoCap_1752041418000,"2025-07-09 06:11:08",AAVE,4,4,0,0,69.43,62.8,54.9,61.85,69.43,13,3,8,23.1,61.5,2.77,0,0.0008,,1.29,,6.29,54.904761904762,1,3,1,55.9,31.4,100,50
ojoCap_1752041418000,"2025-07-09 06:11:08",ARB,5,3,2,1,60.96,55.6,51.48,55.11,60.96,11,3,6,27.3,54.5,3.18,-0.0001,0.0009,-0.08,0.63,,3.39,51.47619047619,1,2,1,56.5,74.2,25,50
ojoCap_1752041358000,"2025-07-09 06:10:08",DOT,1,3,2,1,100.00,96.6,71,93.53,100,19,7,18,36.8,94.7,2.11,0.0002,0.0006,,,,,71,1,3,0,37,43.1,25,50
ojoCap_1752041358000,"2025-07-09 06:10:08",CHILLGUY,2,1,1,1,78.47,72.3,59.43,70.76,78.47,17,5,12,29.4,70.6,2.71,0.0002,0.0012,-0.22,0.65,,8.29,59.428571428571,1,5,4,30.2,19.9,50,50
ojoCap_1752041358000,"2025-07-09 06:10:08",XLM,3,4,1,0,77.28,71,58.81,69.54,77.28,10,4,7,40,70,2.5,0.0003,0.0007,,0.24,,5,58.809523809524,1,4,0,32.1,49.9,0,50
ojoCap_1752041358000,"2025-07-09 06:10:08",WLD,4,5,1,0,62.99,57.9,52.57,57.26,62.99,16,5,9,31.3,56.3,2.75,0.0003,0.0014,,,,,52.571428571429,1,1,4,83.6,87.9,75,53.4
ojoCap_1752041358000,"2025-07-09 06:10:08",BTC,5,2,3,1,59.62,54.5,50.95,54.07,59.62,21,1,11,4.8,52.4,3.52,0,0.0002,,0.15,,0.57,50.952380952381,1,2,0,66.9,49.1,100,50
ojoCap_1752041298000,"2025-07-09 06:09:08",AAVE,1,4,3,0,74.69,67.9,57.33,66.63,74.69,12,3,8,25,66.7,2.67,0.0002,0.0008,,1.29,,6.29,57.333333333333,1,1,3,66.8,48.6,100,51.3
ojoCap_1752041298000,"2025-07-09 06:09:08",VANA,2,1,1,1,72.83,66.4,56.62,65.23,72.83,17,4,11,23.5,64.7,2.88,-0.0002,0.0009,,1.43,,3.59,56.619047619048,1,4,3,47.8,45.9,50,50
ojoCap_1752041298000,"2025-07-09 06:09:08",SHIB,3,2,1,1,71.82,66.4,56.62,65.23,71.82,17,1,11,5.9,64.7,3.06,0,0.0003,-0.55,0.71,,1.13,56.619047619048,1,5,3,21.5,32.4,0,50
ojoCap_1752041298000,"2025-07-09 06:09:08",TRUMP,4,3,1,1,68.47,63.2,55.1,62.23,68.47,23,2,14,8.7,60.9,3.13,-0.0002,0.0009,-0.2,,,1.01,55.095238095238,1,2,1,60.2,51.5,75,50
ojoCap_1752041298000,"2025-07-09 06:09:08",PNUT,5,5,0,0,65.66,60.5,53.81,59.7,65.66,17,4,10,23.5,58.8,2.88,-0.0001,0.0008,,,,-0.01,53.809523809524,1,3,2,55.7,71.6,25,50
ojoCap_1752041238000,"2025-07-09 06:08:08",BNB,1,2,1,1,81.24,73.8,60.14,72.16,81.24,11,3,8,27.3,72.7,2.45,0,0.0003,,,,3.38,60.142857142857,1,2,0,50.9,77.5,0,50
ojoCap_1752041238000,"2025-07-09 06:08:08",SHIB,2,3,1,1,69.45,64.1,55.52,63.07,69.45,16,1,10,6.3,62.5,3.06,0,0.0003,-0.55,0.71,,1.13,55.52380952381,1,5,2,29,30.4,25,50
ojoCap_1752041238000,"2025-07-09 06:08:08",MOVE,3,4,1,0,69.33,64.7,55.81,63.63,69.33,11,4,7,36.4,63.6,2.73,0.0003,0.0007,,,,-1.21,55.809523809524,1,3,1,47.5,45.7,50,50
ojoCap_1752041238000,"2025-07-09 06:08:08",TRUMP,4,1,3,1,66.51,61.3,54.19,60.45,66.51,22,1,13,4.5,59.1,3.23,-0.0002,0.0009,-0.2,,,1.01,54.190476190476,1,4,3,43.6,26.8,75,50
ojoCap_1752041238000,"2025-07-09 06:08:08",LINK,5,5,0,0,36.77,59.8,53.48,59.04,36.77,19,3,11,15.8,57.9,3.21,0.0061,0.0174,,1.39,,5.7,53.47619047619,1,1,4,80.2,69.6,100,55.9
ojoCap_1752041178000,"2025-07-09 06:07:08",RENDER,1,3,2,1,97.41,91,68.33,88.28,97.41,10,1,9,10,90,2.6,0.0003,0.0006,-0.05,0.66,,2.6,68.333333333333,1,2,1,63,56.4,75,50
ojoCap_1752041178000,"2025-07-09 06:07:08",CHILLGUY,2,5,3,0,80.32,74,60.24,72.35,80.32,18,6,13,33.3,72.2,2.61,0.0006,0.0018,-0.11,0.87,,8.59,60.238095238095,1,5,0,15.1,22.7,0,50
ojoCap_1752041178000,"2025-07-09 06:07:08",PNUT,3,1,2,1,62.98,57.9,52.57,57.26,62.98,16,3,9,18.8,56.3,3,-0.0001,0.0008,,,,-0.01,52.571428571429,1,3,2,48.6,48.5,50,50
ojoCap_1752041178000,"2025-07-09 06:07:08",ETH,4,2,2,1,62.34,57,52.14,56.42,62.34,20,1,11,5,55,3.05,-0.0003,0.001,-0.16,0.64,,2.78,52.142857142857,1,1,1,77.5,65.5,100,52.9
ojoCap_1752041178000,"2025-07-09 06:07:08",DOGE,5,4,1,0,60.10,55.1,51.24,54.64,60.1,13,3,7,23.1,53.8,3,0,0.0005,,,,,51.238095238095,1,4,0,45.3,56.9,25,50
ojoCap_1752041118000,"2025-07-09 06:06:08",XRP,1,1,0,1,100.00,89.8,67.76,87.16,100,9,3,8,33.3,88.9,2.11,0.0005,0.0006,,,,30.4,67.761904761905,1,1,0,73.2,59.3,100,53.3
ojoCap_1752041118000,"2025-07-09 06:06:08",OP,2,2,0,1,90.34,84.1,65.05,81.81,90.34,17,2,14,11.8,82.4,2.76,0.0002,0.0012,-0.1,1.22,,1.7,65.047619047619,1,2,0,56.7,46.7,75,50
ojoCap_1752041118000,"2025-07-09 06:06:08",VANA,3,5,2,0,76.96,70.4,58.52,68.97,76.96,16,4,11,25,68.8,2.75,0,0.0001,,1.43,,3.59,58.52380952381,1,3,2,46.5,71.3,0,50
ojoCap_1752041118000,"2025-07-09 06:06:08",POPCAT,4,4,0,0,67.95,62.8,54.9,61.85,67.95,13,3,8,23.1,61.5,3.08,0,0.0007,-0.57,0.15,,0.59,54.904761904762,1,4,0,43.6,40.4,50,50
ojoCap_1752041118000,"2025-07-09 06:06:08",PNUT,5,3,2,1,62.98,57.9,52.57,57.26,62.98,16,4,9,25,56.3,2.88,0.0001,0.0011,,,,-0.01,52.571428571429,1,5,2,30.2,32.3,25,50
